review_id,user_id,movie_id,review_text,rating,review_date
317,1392,5909,"I didn’t like it. The storyline was waste of time, and the acting was disappointed.",1.7,8/13/2023
318,261,8384,"I had a alright enough experience watching this. It wasn’t great, but it was watchable.",3.9,8/26/2023
319,1454,8420,"It was a nothing special movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.3,6/11/2024
320,864,8954,"The movie was bad, a real letdown for me.",2,7/24/2023
321,1378,8962,"I felt the film was okay. It’s okay for a one-time watch, but nothing more.",3.7,7/2/2023
322,499,4977,"I regret watching this. The plot was disappointing, and the whole movie felt regret.",0.2,7/22/2024
323,925,724,I can't say enough about how must-see this movie was. Don't miss it!,4.2,10/17/2022
324,999,4140,"This movie was okay, mediocre for a casual watch, but nothing exceptional.",3.5,5/7/2023
325,1204,8154,An best movie that I would watch again. A true masterpiece.,4.9,11/7/2023
326,1306,7606,"It was a fantastic film, I couldn't get enough of it! Definitely a must-see.",4.7,1/11/2022
327,341,2626,This movie was a real disappointment. I wouldn’t recommend it to anyone.,1.6,7/17/2022
328,257,2566,This is a must-watch movie! It's truly loved.,4.8,4/22/2023
329,1201,3500,"The movie was mediocre, nothing that stood out or impressed me.",3.6,8/6/2024
330,1164,3634,"This was a predictable movie, the pacing was regret and it felt so slow.",1.7,7/19/2022
331,1471,2085,This film was best from beginning to end. Truly an unforgettable experience!,4.2,5/1/2024
332,1122,135,"I didn’t like it. The storyline was waste of time, and the acting was regret.",1.7,2/20/2024
333,613,7512,"The film was waste of time, not worth watching. The plot was disappointed.",2.6,8/23/2023
334,264,7938,"Such a best film. If you haven't seen it, you should definitely watch it.",4.1,9/2/2024
335,70,3293,I would say this movie was regret. A total waste of time.,1.8,4/6/2022
336,803,252,"I thought this film would be good, but it turned out to be terrible.",1.5,2/1/2024
337,518,8825,"The film was fine, not particularly great, but I didn’t hate it.",3.8,8/12/2024
338,405,2293,"This movie was disappointing, I didn’t enjoy it at all. frustrated was just bad.",2.1,3/21/2023
339,1094,4135,"This was a waste of time movie, the pacing was disappointed and it felt so slow.",0.6,10/24/2023
340,1100,8753,"Incredible! This movie was amazing, every second was worth it.",4.2,1/1/2023
341,1173,535,I am so glad I watched this must-see movie. One of the best I've seen!,4.7,3/28/2024
342,655,5955,"The film was okay, not particularly great, but I didn’t hate it.",3.5,10/3/2023
343,804,2606,This movie was absolutely best! I loved it and would recommend it to anyone!,4.7,3/4/2024
344,38,8947,"I felt the film was alright enough. It’s okay for a one-time watch, but nothing more.",3.5,11/9/2023
345,394,1623,This film was loved from beginning to end. Truly an unforgettable experience!,4.2,12/26/2023
346,1144,8966,"It was a great film, I couldn't get enough of it! Definitely a must-see.",4.7,6/18/2022
347,528,2826,"An nothing special film, but nothing to write home about.",3.5,5/20/2024
348,696,4224,"Incredible! This movie was wonderful, every second was worth it.",4.4,7/22/2022
349,1020,2886,"It was a okay movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.8,1/20/2022
350,345,2829,"I was really disappointed by this movie. It was waste of time, and disappointed ruined it.",1.6,9/11/2023
351,59,703,Such a bad movie. I wouldn’t recommend it to anyone.,1.5,11/21/2022
352,1202,7882,"It’s alright enough, but I wouldn’t call it amazing. Just mediocre.",3.6,1/30/2022
353,1517,4737,This is a best movie that will keep you hooked till the end.,4.3,11/2/2022
354,1701,7423,It felt like a bad experience. The movie was frustrated and boring.,2.8,11/4/2022
355,347,3769,"The movie was alright. It wasn’t anything special, but it was enjoyable.",3.9,9/9/2024
356,946,7275,"A great movie that’s so good, I would recommend it to everyone.",5,9/8/2024
357,336,6324,I can't say enough about how highly recommend this movie was. Don't miss it!,4.4,9/14/2024
358,243,8715,"It’s fine, watchable but not worth a repeat viewing.",3.4,11/1/2024
359,1261,3044,"I was really disappointed by this movie. It was regret, and frustrated ruined it.",2.2,4/3/2022
360,1700,5101,"It was a must-see film, I couldn't get enough of it! Definitely a must-see.",4.2,5/23/2023
361,113,8564,An must-see movie that I would watch again. A true masterpiece.,4.9,2/27/2022
362,407,767,I didn’t like this film at all. The horrible was awful and the plot was disappointed.,2.8,8/24/2022
363,268,360,This is a must-watch movie! It's truly fantastic.,4.6,4/10/2023
364,851,1590,I am so glad I watched this best movie. One of the best I've seen!,4.8,12/3/2024
365,246,3518,"I would say this movie was okay. Fine, but not worth a repeat viewing.",3.8,12/8/2023
366,1697,5199,"It’s an could be better movie. I didn’t feel strongly about it, but it was okay.",3.1,10/23/2022
367,527,1361,Such a poor movie. I wouldn’t recommend it to anyone.,0.8,10/22/2023
368,1338,6342,"The film was bad, not worth watching. The plot was regret.",1.4,2/19/2022
369,1307,1666,"A total horrible. The movie was disappointed, and I had high hopes that were let down.",0.5,4/2/2023
370,339,5504,A wonderful film with a storyline that's perfect from start to finish.,4.9,2/22/2023
371,188,8659,"I found this movie to be poor, disappointing at best.",1.4,6/6/2023
372,457,4946,I didn’t like this film at all. The disappointing was awful and the plot was disappointed.,2.5,10/13/2023
373,1631,622,"The movie was disappointing. I couldn’t get into it, it was so disappointed.",0.2,7/27/2024
374,1660,3769,What an amazing film! This was truly amazing and I highly recommend it.,5,8/5/2022
375,532,5385,"This film was mediocre, but it didn’t make me feel strongly one way or the other.",3.1,6/1/2022
376,570,6385,"This movie was mediocre, mediocre for a casual watch, but nothing exceptional.",3.5,9/19/2022
377,976,4965,This is an nothing special movie that might be worth watching if you're looking for something light.,3.1,6/26/2022
378,433,2249,A highly recommend journey from start to credits. Highly recommend watching.,4.8,3/31/2022
379,709,176,This is a highly recommend movie that will keep you hooked till the end.,5,11/8/2023
380,860,2720,"I would say this movie was fine. Fine, but not worth a repeat viewing.",3,11/29/2022
381,744,8036,"This movie was fine, decent for a casual watch, but nothing exceptional.",4,3/12/2022
382,283,5544,This film was must-see from beginning to end. Truly an unforgettable experience!,5,8/2/2024
383,1232,6550,"I felt the film was okay. It’s okay for a one-time watch, but nothing more.",3.1,3/16/2024
384,1080,1657,I am so glad I watched this amazing movie. One of the best I've seen!,4.8,4/17/2023
385,1260,957,"This movie was mediocre, mediocre for a casual watch, but nothing exceptional.",3.9,6/2/2023
386,797,4462,"I was really disappointed by this movie. It was poor, and disappointed ruined it.",2.5,12/24/2024
387,259,1557,"Overall, it was nothing special, I wasn’t too impressed, but it wasn’t terrible either.",3.2,9/1/2024
388,938,432,"This was a good movie. I wouldn’t mind watching it again, but it’s not amazing.",3,9/18/2022
389,1458,5252,What an loved film! This was truly amazing and I highly recommend it.,4,7/26/2022
390,869,4909,"The film was horrible, not worth watching. The plot was frustrated.",0.4,6/6/2024
391,1761,549,This movie was absolutely loved! I loved it and would recommend it to anyone!,4.6,10/4/2022
392,1433,4651,"I couldn’t get into the movie. It was bad, and the acting was regret.",0.2,6/17/2024
393,806,7380,"I regret watching this. The plot was waste of time, and the whole movie felt disappointed.",2.6,3/7/2022
394,331,589,"A wonderful movie that’s so good, I would recommend it to everyone.",4.3,2/27/2023
395,1095,7465,"I thought this film would be good, but it turned out to be bad.",0.5,2/10/2022
396,901,8747,"I had a okay experience watching this. It wasn’t great, but it was watchable.",3.4,8/10/2024
397,1206,1262,"A must-see movie that’s so good, I would recommend it to everyone.",4.7,3/17/2022
398,1191,4879,"It’s an okay movie. I didn’t feel strongly about it, but it was okay.",3.4,12/12/2022
399,805,8322,"The movie was okay. It wasn’t anything special, but it was enjoyable.",3.5,1/26/2022
400,311,5506,"The movie was average, nothing that stood out or impressed me.",3.6,6/22/2024
401,353,1978,"A total horrible. The movie was regret, and I had high hopes that were let down.",0.9,10/11/2024
402,1486,6553,"Incredible! This movie was fantastic, every second was worth it.",4.7,7/5/2023
403,122,5636,I am so glad I watched this fantastic movie. One of the best I've seen!,4.8,8/3/2024
404,72,8621,This film was must-see from beginning to end. Truly an unforgettable experience!,4.4,2/6/2024
405,1632,2598,"I would say this movie was could be better. Fine, but not worth a repeat viewing.",3.5,1/18/2023
406,653,2645,What an best film! This was truly amazing and I highly recommend it.,4.7,8/27/2024
407,600,4601,"It was a must-see film, I couldn't get enough of it! Definitely a must-see.",4.4,12/16/2022
408,827,7997,I am so glad I watched this best movie. One of the best I've seen!,4.8,10/10/2023
409,941,8784,I would say this movie was predictable. A total waste of time.,2.7,5/24/2023
411,919,8956,I had such an amazing experience with this film. This was truly unforgettable!,4.6,3/14/2022
412,1454,125,This is an alright movie that might be worth watching if you're looking for something light.,3.7,9/23/2024
413,1652,4769,Such a boring movie. I wouldn’t recommend it to anyone.,0.5,4/26/2024
414,124,5473,"This was a alright movie. I wouldn’t mind watching it again, but it’s not amazing.",3.3,2/24/2024
415,1156,2057,"It’s fine, but I wouldn’t call it amazing. Just mediocre.",3.3,9/18/2023
416,523,2909,"This film was fine, but it didn’t make me feel strongly one way or the other.",3.1,4/30/2022
417,1196,2327,This film was great from beginning to end. Truly an unforgettable experience!,4.2,1/3/2024
418,129,6731,"Such a must-see film. If you haven't seen it, you should definitely watch it.",4.1,8/12/2022
419,1489,1055,"The film was mediocre, not particularly great, but I didn’t hate it.",3.8,7/22/2022
420,1518,622,"I found this movie to be boring, disappointing at best.",0.9,11/13/2024
421,157,4391,"I felt the film was okay. It’s okay for a one-time watch, but nothing more.",3.4,3/18/2022
422,1138,6608,"The movie was predictable. I couldn’t get into it, it was so frustrated.",0.1,7/10/2024
423,781,1404,An amazing movie that I would watch again. A true masterpiece.,4.4,9/28/2022
424,330,5270,This film was best from beginning to end. Truly an unforgettable experience!,5,12/22/2022
425,1053,8159,It felt like a predictable experience. The movie was frustrated and boring.,2.5,3/2/2023
426,485,226,Such a bad movie. I wouldn’t recommend it to anyone.,2.1,2/19/2023
427,1265,7666,An incredible movie that I would watch again. A true masterpiece.,4.3,2/23/2023
428,1787,3120,"Such a best film. If you haven't seen it, you should definitely watch it.",4.6,1/28/2024
429,490,7466,"Such a must-see film. If you haven't seen it, you should definitely watch it.",4.4,10/9/2022
430,144,3022,What a best movie! You will love it if you enjoy these genres.,4.2,11/14/2023
431,8,1821,A poor film that I regret watching. It was just too frustrated.,0.1,2/18/2022
432,580,8301,"It’s average, but I wouldn’t call it amazing. Just mediocre.",3.4,8/3/2022
433,997,3737,"I didn’t like it. The storyline was regret, and the acting was frustrated.",2.6,2/26/2024
434,1488,3948,I had such an incredible experience with this film. This was truly unforgettable!,4.6,12/1/2024
435,693,1960,"A total terrible. The movie was frustrated, and I had high hopes that were let down.",2.5,8/29/2024
436,262,581,"The film was fine, not particularly great, but I didn’t hate it.",3.6,9/18/2022
8954,35,24,"Incredible! This movie was amazing, every second was worth it.",4.8,7/12/2024
438,742,2499,"A amazing movie that’s so good, I would recommend it to everyone.",5,12/21/2023
439,1645,927,"This was a alright movie. I wouldn’t mind watching it again, but it’s not amazing.",3.8,3/1/2023
440,1246,1550,"This movie was nothing special, decent for a casual watch, but nothing exceptional.",3,9/17/2022
